concurso,data,numero_1,numero_2,numero_3,numero_4,numero_5,numero_6,acumulou,valor_acumulado
2471,2022-04-13,8,23,29,30,36,55,True,57457043.28
2472,2022-04-16,5,13,18,23,35,36,False,0.0
2473,2022-04-20,15,18,28,42,55,60,True,3725738.29
2474,2022-04-23,22,30,38,39,49,56,True,30586951.42
2475,2022-04-26,1,40,44,45,58,60,True,35156602.17
2476,2022-04-28,2,7,32,46,49,55,True,41256708.63
2477,2022-04-30,20,33,37,38,49,50,True,49142626.01
2478,2022-05-04,2,17,23,28,39,46,False,0.0
2479,2022-05-07,10,15,17,20,21,35,False,20612617.77
2480,2022-05-11,4,6,9,31,50,56,True,26931702.0
2481,2022-05-14,1,8,21,27,36,37,True,35165631.15
2482,2022-05-18,1,32,35,44,45,57,True,43072091.08
2483,2022-05-21,20,34,38,40,49,54,True,52957011.78
2484,2022-05-25,11,14,36,41,54,59,True,89629968.88
2485,2022-05-28,5,12,32,38,47,60,True,105695165.13
2486,2022-05-31,8,9,17,19,33,56,False,0.0
2487,2022-06-02,23,36,42,48,54,58,False,0.0
2488,2022-06-04,17,31,34,40,56,57,True,3941676.88
2489,2022-06-08,3,10,13,25,41,42,True,34313545.28
2490,2022-06-11,11,16,17,41,46,59,True,42154159.81
2491,2022-06-15,22,29,38,43,48,53,True,50349405.0
2492,2022-06-18,10,30,31,33,42,52,True,58926651.64
2493,2022-06-22,4,9,37,43,44,56,True,68374657.73
2494,2022-06-25,1,4,10,22,53,54,False,27939712.46
2495,2022-06-28,8,12,14,30,33,41,True,31664380.64
2496,2022-06-30,7,26,31,38,46,58,True,36672289.48
2497,2022-07-02,5,14,23,46,48,52,True,43541372.7
2498,2022-07-06,9,12,26,29,46,47,False,0.0
2499,2022-07-09,11,19,38,47,56,59,True,21692427.8
2500,2022-07-13,5,16,25,32,39,55,False,0.0
2501,2022-07-16,11,27,32,40,58,59,True,3899470.54
2502,2022-07-20,16,20,21,39,44,55,True,8248378.04
2503,2022-07-23,3,14,16,38,43,45,False,0.0
2504,2022-07-27,14,33,41,42,44,55,True,17766858.97
2505,2022-07-30,3,5,19,26,43,51,False,0.0
2506,2022-08-02,21,22,29,34,40,44,True,2239676.89
2507,2022-08-04,4,6,12,34,35,53,False,0.0
2508,2022-08-06,41,45,48,51,53,58,True,3435428.42
2509,2022-08-10,8,37,39,50,59,60,True,20074834.59
2510,2022-08-13,8,13,25,32,44,57,False,0.0
2511,2022-08-17,4,10,15,39,41,49,True,3191408.35
2512,2022-08-20,7,10,34,47,49,52,True,7821502.9
2513,2022-08-24,13,19,21,35,46,50,True,12561383.62
2514,2022-08-27,5,15,24,34,45,52,True,33953898.66
2515,2022-08-31,3,12,19,41,45,54,True,40890828.4
2516,2022-09-03,8,17,49,51,52,53,True,49384545.61
2517,2022-09-08,1,5,6,16,22,39,True,57698210.35
2518,2022-09-10,3,22,23,44,53,60,True,65865634.54
2519,2022-09-13,3,8,20,36,38,57,True,98323155.1
2520,2022-09-15,2,17,22,41,58,60,True,110015734.03
2521,2022-09-17,23,28,33,38,55,59,True,124667917.23
2522,2022-09-21,4,5,25,32,39,40,True,144922165.99
2523,2022-09-24,1,10,27,36,37,45,True,169218785.1
2524,2022-09-28,3,20,22,37,41,43,True,267006265.85
2525,2022-10-01,4,13,21,26,47,51,False,0.0
2526,2022-10-05,2,16,24,38,43,59,True,4234172.81
2527,2022-10-08,8,19,29,38,48,56,True,10242650.28
2528,2022-10-13,4,15,22,53,56,60,True,16470907.98
2529,2022-10-15,3,5,32,56,57,59,True,69851771.07
2530,2022-10-18,14,17,18,28,30,44,True,76812987.97
2531,2022-10-20,1,5,18,49,55,56,True,86434034.75
2532,2022-10-22,10,14,17,18,23,30,True,99395922.57
2533,2022-10-26,17,18,20,37,45,53,True,114116759.04
2534,2022-10-29,28,36,39,44,56,60,False,38792396.04
2535,2022-11-03,1,3,24,37,51,56,True,45935605.33
2536,2022-11-05,9,22,27,30,33,45,True,54575161.62
2537,2022-11-09,12,24,26,31,37,48,False,0.0
2538,2022-11-12,6,15,19,20,33,52,True,4837128.77
2539,2022-11-16,1,23,32,33,36,59,True,31145754.74
2540,2022-11-19,2,8,28,34,41,49,True,38761752.82
2541,2022-11-22,10,28,45,47,57,59,True,43978243.89
2542,2022-11-24,12,20,22,25,26,55,True,49768134.07
2543,2022-11-26,2,5,27,30,46,53,True,57312877.49
2544,2022-11-30,25,38,45,53,55,56,True,86943251.69
2545,2022-12-03,20,23,32,36,39,57,True,98539178.55
2546,2022-12-07,3,23,28,34,38,48,True,110174385.36
2547,2022-12-10,10,25,31,37,38,57,True,122289764.56
2548,2022-12-14,9,15,23,25,29,30,False,0.0
2549,2022-12-17,1,6,10,30,33,35,True,173509265.45
2550,2022-12-31,4,5,10,34,58,59,False,0.0
2551,2023-01-04,1,25,29,43,46,48,True,3241276.43
2552,2023-01-07,5,24,25,33,38,41,True,8197504.86
2553,2023-01-10,13,15,53,54,55,58,True,11709578.55
2554,2023-01-12,19,25,43,44,48,49,True,26731937.94
2555,2023-01-14,3,20,45,52,53,58,True,33722476.08
2556,2023-01-18,2,6,10,14,34,56,True,41688534.35
2557,2023-01-21,3,13,16,25,27,33,True,51389137.98
2558,2023-01-25,2,10,18,25,34,44,True,61019360.61
2559,2023-01-28,9,12,20,30,32,35,True,102378415.66
2560,2023-02-01,4,5,17,20,48,52,True,116878183.88
2561,2023-02-04,19,22,37,44,51,56,True,134030908.34
2562,2023-02-08,6,12,32,44,51,57,False,0.0
2563,2023-02-11,5,9,14,30,38,50,True,4928913.08
2564,2023-02-14,7,8,14,19,32,45,True,45518196.12
2565,2023-02-16,9,13,25,39,46,54,False,0.0
2566,2023-02-18,11,23,45,53,57,59,True,4015967.86
2567,2023-02-23,10,11,19,33,58,60,False,0.0
2568,2023-02-25,16,22,29,35,38,49,True,3857882.66
2569,2023-03-01,6,7,25,28,31,52,True,24629284.54
2570,2023-03-04,8,18,26,27,47,50,False,0.0
2571,2023-03-08,9,18,33,38,41,51,True,4009758.06
2572,2023-03-11,3,7,15,22,24,50,True,9660950.91
2573,2023-03-14,6,26,32,35,37,49,True,13642781.39
2574,2023-03-16,12,17,43,44,48,60,True,36085258.7
2575,2023-03-18,4,12,14,41,46,53,True,43955044.39
2576,2023-03-22,29,32,33,35,38,43,True,53070858.8
2577,2023-03-25,12,18,22,31,44,50,True,63703777.84
2578,2023-03-29,37,39,47,50,59,60,False,0.0
2579,2023-04-01,5,10,26,35,38,44,True,31431315.96
2580,2023-04-05,3,4,13,29,36,43,True,38605860.02
2581,2023-04-08,14,17,32,36,39,60,False,0.0
2582,2023-04-12,10,14,17,19,21,34,True,3822617.37
2583,2023-04-15,2,20,27,30,52,59,True,9273046.02
2584,2023-04-19,1,5,12,36,53,55,True,33738700.57
2585,2023-04-22,14,26,34,36,43,59,True,41278485.91
2586,2023-04-26,10,18,41,49,53,59,True,50347934.06
2587,2023-04-29,5,10,11,22,23,37,False,0.0
2588,2023-05-03,9,13,22,31,57,58,True,3286363.81
2589,2023-05-06,1,15,16,25,32,36,True,31270621.83
2590,2023-05-09,2,12,28,36,43,48,True,36611889.4
2591,2023-05-11,10,11,21,23,28,30,False,0.0
2592,2023-05-13,15,17,28,34,35,51,True,3841341.54
2593,2023-05-17,10,14,17,25,32,39,True,8407916.2
2594,2023-05-20,7,26,32,35,49,55,True,31016661.57
2595,2023-05-24,1,13,34,39,50,52,True,37948880.85
2596,2023-05-27,34,35,39,47,51,56,True,46377706.65
2597,2023-05-31,14,26,34,54,56,58,True,55236319.16
2598,2023-06-03,7,14,24,53,58,60,False,0.0
2599,2023-06-07,23,28,34,43,47,60,True,28570966.72
2600,2023-06-10,4,18,37,38,46,60,True,35375001.52
2601,2023-06-14,3,8,34,40,44,55,True,42766652.67
2602,2023-06-17,11,14,16,30,32,46,False,0.0
2603,2023-06-21,3,7,13,29,52,56,True,3563418.81
2604,2023-06-24,16,17,19,22,46,57,True,27955951.5
2605,2023-06-27,5,11,26,35,46,54,True,31881670.64
2606,2023-06-29,2,10,16,32,45,49,True,37073696.49
2607,2023-07-01,7,11,25,51,57,60,False,0.0
2608,2023-07-05,7,13,17,24,29,52,True,3837368.32
2609,2023-07-08,3,21,27,32,35,60,True,25745621.28
2610,2023-07-12,10,23,34,53,55,57,True,32565194.23
2611,2023-07-15,4,12,18,21,25,49,True,40904941.68
2612,2023-07-19,20,27,34,44,50,54,True,49260663.27
2613,2023-07-22,14,26,40,42,46,52,True,59627878.97
2614,2023-07-25,3,8,13,14,19,25,False,26710218.14
2615,2023-07-27,5,7,22,23,41,59,True,32349603.79
2616,2023-07-29,6,16,23,35,38,49,True,39791409.84
2617,2023-08-02,3,14,36,42,43,44,True,48466017.86
2618,2023-08-05,6,17,29,35,45,48,True,59396034.0
2619,2023-08-09,5,36,39,41,44,50,True,99084383.99
2620,2023-08-12,4,6,13,21,26,28,False,0.0
2621,2023-08-16,6,9,14,16,42,47,False,0.0
2622,2023-08-19,9,19,22,24,50,60,False,0.0
2623,2023-08-22,10,15,20,35,37,59,True,2381554.5
2624,2023-08-24,5,31,37,47,52,58,True,25158857.14
2625,2023-08-26,9,10,35,44,55,58,True,30944329.62
2626,2023-08-29,1,9,13,16,52,59,True,35527314.4
2627,2023-08-31,13,25,31,43,57,58,True,41250269.42
2628,2023-09-02,5,14,32,40,53,54,True,48717595.54
2629,2023-09-05,11,32,35,40,41,48,True,73365376.52
2630,2023-09-09,14,18,22,26,31,38,False,0.0
2631,2023-09-12,14,26,36,39,50,53,True,2506626.57
2632,2023-09-14,5,10,27,38,56,57,True,5495433.6
2633,2023-09-16,2,23,25,33,45,54,True,9735581.1
2634,2023-09-19,8,27,28,32,48,56,True,28850006.34
2635,2023-09-21,6,11,29,37,56,58,True,33713961.47
2636,2023-09-23,5,16,38,42,43,48,False,0.0
2637,2023-09-26,1,2,10,32,34,59,True,2341544.54
2638,2023-09-28,9,30,34,44,54,55,True,5260373.56
2639,2023-09-30,2,8,11,22,48,49,True,23103185.31
2640,2023-10-03,4,8,10,27,28,32,True,27517283.71
2641,2023-10-05,9,24,34,39,45,50,False,0.0
2642,2023-10-07,8,13,31,33,49,50,True,3720432.27
2643,2023-10-10,2,10,29,31,56,59,True,6901765.34
2644,2023-10-14,4,17,22,28,30,49,True,27346426.59
2645,2023-10-17,8,22,34,42,51,59,True,32258984.41
2646,2023-10-19,18,28,30,39,41,58,True,37810697.36
2647,2023-10-21,9,33,39,43,50,54,True,44929803.07
2648,2023-10-24,20,44,45,46,56,59,True,51268509.88
2649,2023-10-26,6,11,26,32,46,56,True,78338906.99
2650,2023-10-28,9,18,29,37,39,58,True,89438435.62
2651,2023-11-01,6,23,35,36,37,59,False,0.0
2652,2023-11-04,13,23,26,29,45,59,True,4032837.37
2653,2023-11-07,14,32,41,43,48,60,True,7668962.65
2654,2023-11-09,11,17,23,36,47,51,False,24165201.83
2655,2023-11-11,10,23,30,31,49,56,True,30191355.9
2656,2023-11-14,20,24,27,46,57,58,True,35595109.06
2657,2023-11-18,7,27,32,33,36,53,True,44352302.43
2658,2023-11-21,5,13,39,51,58,60,False,0.0
2659,2023-11-23,11,36,46,53,55,60,True,20814298.17
2660,2023-11-25,6,12,13,20,38,60,True,26010474.08
2661,2023-11-28,6,30,35,38,41,56,True,30750935.39
2662,2023-11-30,17,20,31,34,40,42,False,0.0
2663,2023-12-02,7,11,27,41,56,59,True,3653076.0
2664,2023-12-05,12,15,17,30,40,52,True,20718216.36
2665,2023-12-07,3,14,21,22,37,39,True,25216681.21
2666,2023-12-09,5,25,29,30,43,47,False,0.0
2667,2023-12-12,1,4,8,21,46,51,True,2869320.94
2668,2023-12-14,1,27,30,41,46,57,True,6120963.38
2669,2023-12-16,4,7,16,35,46,54,True,132418255.11
2670,2023-12-31,21,24,33,41,48,56,False,0.0
2671,2024-01-04,16,19,43,53,57,58,True,2896755.93
2672,2024-01-06,10,13,20,40,43,56,False,0.0
2673,2024-01-09,4,27,35,45,52,56,True,2376828.79
2674,2024-01-11,8,14,15,21,23,46,True,12446609.84
2675,2024-01-13,1,26,31,34,42,45,True,16828141.84
2676,2024-01-16,4,6,14,19,22,29,True,20764458.36
2677,2024-01-18,3,7,32,34,42,54,True,25303152.5
2678,2024-01-20,10,13,16,18,37,54,True,31135258.03
2679,2024-01-23,7,18,20,26,38,51,True,51358790.77
2680,2024-01-25,3,11,42,45,46,57,True,57765340.28
2681,2024-01-27,10,20,30,42,47,53,True,66064504.78
2682,2024-01-30,4,17,29,30,52,58,True,74226889.43
2683,2024-02-01,1,3,23,27,47,57,True,83389575.6
2684,2024-02-03,17,26,45,46,48,53,False,27330868.55
2685,2024-02-06,9,16,31,46,47,51,True,32084176.71
2686,2024-02-08,6,12,20,41,43,59,True,37451429.01
2687,2024-02-10,2,4,24,30,34,50,True,44294273.62
2688,2024-02-15,12,17,33,41,46,54,True,51182887.82
2689,2024-02-17,9,16,20,47,48,52,True,78913962.98
2690,2024-02-20,9,28,33,43,45,55,True,86710173.9
2691,2024-02-22,13,15,28,37,40,57,True,95983576.61
2692,2024-02-24,9,33,45,55,56,59,True,108384264.47
2693,2024-02-27,11,29,44,45,46,50,True,120395462.35
2694,2024-02-29,7,20,22,29,41,58,True,167299669.74
2695,2024-03-02,15,17,32,33,34,40,True,185649175.09
2696,2024-03-05,4,13,18,39,55,59,False,0.0
2697,2024-03-07,10,11,13,25,27,42,True,3378136.11
2698,2024-03-09,2,18,19,35,45,60,True,7913992.91
2699,2024-03-12,9,23,31,49,54,58,True,44132062.41
2700,2024-03-14,1,11,19,20,28,48,True,50343129.05
2701,2024-03-16,6,15,18,31,32,47,True,58214681.45
2702,2024-03-19,6,13,20,34,40,46,True,65312656.12
2703,2024-03-21,3,7,11,35,38,56,True,73190804.53
2704,2024-03-23,3,7,10,25,31,52,True,107270294.56
2705,2024-03-26,2,16,22,27,35,47,False,0.0
2706,2024-03-30,10,11,17,24,30,45,True,4789159.57
2707,2024-04-02,7,9,11,39,54,57,True,8519158.47
2708,2024-04-04,10,11,12,19,23,28,True,12544819.94
2709,2024-04-06,12,22,23,24,47,53,True,36417795.99
2710,2024-04-09,5,6,25,42,44,50,True,42281515.25
2711,2024-04-11,14,36,38,46,55,60,True,48621142.88
2712,2024-04-13,7,15,19,35,40,42,True,56261119.91
2713,2024-04-16,9,23,25,26,35,58,True,62992727.03
2714,2024-04-18,16,17,42,45,52,57,True,91292256.11
2715,2024-04-20,7,19,25,46,50,53,False,0.0
2716,2024-04-23,5,20,27,28,48,49,True,2587516.86
2717,2024-04-25,6,22,34,36,44,50,False,0.0
2718,2024-04-27,6,30,34,41,46,59,True,3414791.5
2719,2024-04-30,16,25,27,30,42,48,True,21206489.72
2720,2024-05-04,8,15,16,23,42,43,True,28393381.84
2721,2024-05-07,9,10,11,25,46,48,True,33791501.76
2722,2024-05-09,19,23,25,36,44,46,True,39609700.48
2723,2024-05-11,6,12,19,28,50,60,False,0.0
2724,2024-05-14,11,21,24,26,42,54,True,20235141.61
2725,2024-05-16,2,10,32,33,38,47,True,24331826.68
2726,2024-05-18,27,45,49,53,55,59,True,30467179.58
2727,2024-05-21,4,32,39,48,51,57,True,35578601.91
2728,2024-05-23,2,9,11,25,43,51,True,40886025.4
2729,2024-05-25,20,27,41,47,53,54,True,64847955.03
2730,2024-05-28,7,24,29,41,46,60,True,71942539.55
2731,2024-06-01,4,12,32,45,49,58,True,82571747.91
2732,2024-06-04,1,3,16,18,49,60,True,91454887.45
2733,2024-06-06,14,20,21,39,44,56,True,101620509.1
2734,2024-06-08,21,27,35,48,59,60,False,30961230.65
2735,2024-06-11,5,33,46,47,53,59,True,35664118.4
2736,2024-06-13,11,17,24,26,35,43,True,40710284.71
2737,2024-06-15,16,20,30,34,37,45,True,47250462.9
2738,2024-06-18,2,19,25,44,46,60,True,53023186.23
2739,2024-06-20,19,25,37,45,47,53,True,76588962.21
2740,2024-06-22,13,16,17,34,41,47,True,84242420.69
2741,2024-06-25,1,33,35,39,42,56,True,91603324.78
2742,2024-06-27,2,11,25,32,37,57,True,100097859.57
2743,2024-06-29,13,25,27,30,37,53,True,111008279.37
2744,2024-07-02,10,25,26,33,34,38,True,149420149.67
2745,2024-07-04,2,5,7,11,52,57,False,0.0
2746,2024-07-06,22,27,30,43,51,56,True,4092181.87
2747,2024-07-10,14,17,24,28,36,45,True,8593467.61
2748,2024-07-13,19,32,43,46,50,52,True,14674301.02
2749,2024-07-16,8,25,27,38,43,44,True,39813945.76
2750,2024-07-18,7,11,12,19,36,52,True,45239396.05
2751,2024-07-20,4,13,18,42,52,53,True,51977565.2
2752,2024-07-23,4,15,24,40,44,47,True,58165088.29
2753,2024-07-25,6,26,31,46,52,55,True,64640150.13
2754,2024-07-27,10,14,44,55,56,58,True,93875508.28
2755,2024-07-30,7,13,17,33,41,58,False,0.0
2756,2024-08-01,1,6,13,18,43,46,True,2893704.06
2757,2024-08-03,1,21,37,40,51,54,True,7124669.4
2758,2024-08-06,19,35,36,37,41,60,True,11066015.91
2759,2024-08-08,3,10,38,40,48,59,True,30774827.98
2760,2024-08-10,8,11,19,39,47,48,True,36945226.17
2761,2024-08-13,3,22,34,44,49,57,True,42450945.43
2762,2024-08-15,1,17,30,40,48,50,True,48320750.91
2763,2024-08-17,15,16,19,43,44,49,True,55528098.06
2764,2024-08-20,20,31,34,38,42,51,False,19725936.28
2765,2024-08-22,8,12,34,39,43,47,True,24061846.85
2766,2024-08-24,9,10,34,36,38,44,False,0.0
2767,2024-08-27,14,21,42,47,50,59,True,2769961.7
2768,2024-08-29,2,12,18,28,32,33,True,5865639.48
2769,2024-08-31,10,16,35,46,49,60,True,23432471.91
2770,2024-09-03,21,28,37,44,50,60,True,28159162.88
2771,2024-09-06,7,13,14,33,38,50,True,34680972.48
2772,2024-09-10,1,12,33,41,53,56,True,40769166.6
2773,2024-09-12,19,23,32,34,38,57,True,46898697.74
2774,2024-09-14,6,16,22,24,38,50,True,73631799.74
2775,2024-09-17,1,4,14,26,44,51,False,0.0
2776,2024-09-19,5,17,22,37,51,52,True,2638034.46
2777,2024-09-21,2,13,21,38,42,52,True,6279287.43
2778,2024-09-24,20,33,34,40,43,57,True,9755251.27
2779,2024-09-26,14,19,32,44,51,54,True,26983312.46
2780,2024-09-28,7,9,10,14,46,53,True,32985690.39
2781,2024-10-01,10,31,35,45,50,55,True,38570789.67
2782,2024-10-03,6,11,16,25,28,45,True,44339447.91
2783,2024-10-05,7,30,38,39,43,54,False,0.0
2784,2024-10-08,27,30,35,44,57,59,True,20496633.12
2785,2024-10-11,20,27,48,50,57,59,True,26693577.35
2786,2024-10-16,6,11,17,20,40,51,True,33761273.32
2787,2024-10-19,8,10,23,34,36,50,True,41839173.61
2788,2024-10-22,23,37,39,47,52,56,True,48251712.69
2789,2024-10-24,3,17,18,19,20,55,True,76119201.02
2790,2024-10-26,29,32,40,42,49,58,True,85345983.41
2791,2024-10-29,2,3,11,25,37,43,True,94872404.79
2792,2024-11-01,16,22,33,34,49,59,True,109779643.28
2793,2024-11-05,7,9,25,37,57,59,True,124597061.03
2794,2024-11-07,3,9,14,20,28,52,True,179929945.23
2795,2024-11-09,13,16,33,43,46,55,False,0.0
2796,2024-11-13,3,6,14,33,55,58,True,4056392.07
2797,2024-11-16,1,3,15,25,45,52,True,8920853.28
2798,2024-11-19,3,9,18,54,59,60,True,13272903.14
2799,2024-11-23,1,31,38,40,45,60,True,46804905.63
2800,2024-11-26,1,13,19,46,50,57,True,53128396.09
2801,2024-11-28,25,27,33,46,48,56,True,59388105.24
2802,2024-11-30,17,21,26,28,32,60,True,67359725.28
2803,2024-12-03,1,20,32,43,57,59,False,0.0
2804,2024-12-05,14,24,25,31,33,60,True,22423669.36
2805,2024-12-07,1,6,24,47,55,58,False,0.0
2806,2024-12-10,5,11,13,33,45,46,True,3087731.41
2807,2024-12-12,8,25,49,52,55,56,True,6553897.39
2808,2024-12-14,10,24,33,35,41,46,True,11258319.36
2809,2024-12-17,2,4,15,28,34,39,True,162208744.02
2810,2024-12-31,1,17,19,29,50,57,False,0.0
2811,2025-01-04,8,27,36,37,39,45,True,3789683.27
2812,2025-01-07,15,18,27,31,39,42,True,7259283.46
2813,2025-01-09,10,21,32,38,51,58,True,11213186.49
2814,2025-01-11,11,17,19,26,49,54,True,26715956.92
2815,2025-01-14,5,20,28,38,50,53,True,32030295.88
2816,2025-01-16,4,17,19,20,40,48,False,0.0
2817,2025-01-18,24,30,43,46,55,60,True,3440163.2
2818,2025-01-21,7,10,12,15,25,47,True,6511858.64
2819,2025-01-23,11,12,39,43,46,50,True,23149708.4
2820,2025-01-25,6,15,19,25,32,42,False,0.0
2821,2025-01-28,14,22,30,33,44,45,True,2691492.26
2822,2025-01-30,29,39,46,47,53,56,True,5717773.74
2823,2025-02-01,7,15,21,37,57,60,True,10268448.61
2824,2025-02-04,4,16,34,43,54,57,True,26969989.79
2825,2025-02-06,2,38,50,54,58,59,True,32224125.49
2826,2025-02-08,6,10,20,54,58,60,True,39027894.03
2827,2025-02-11,1,11,13,27,45,59,True,45280826.62
2828,2025-02-13,15,21,25,55,58,59,True,51966694.29
2829,2025-02-15,13,22,38,46,51,56,True,81822809.3
2830,2025-02-18,1,28,34,36,51,52,True,91916863.2
2831,2025-02-20,2,9,32,38,48,55,True,103779962.72
2832,2025-02-22,2,12,18,21,24,37,True,117906766.98
2833,2025-02-25,1,3,13,16,36,56,False,0.0
2834,2025-02-27,5,8,11,15,39,47,True,35644920.28
2835,2025-03-01,9,24,27,36,43,54,False,0.0
2836,2025-03-06,1,6,10,30,42,50,True,3237162.94
2837,2025-03-08,3,14,34,35,42,50,True,7658408.59
2838,2025-03-11,4,7,29,32,36,53,False,0.0
2839,2025-03-13,27,30,37,40,46,47,True,15984439.52
2840,2025-03-15,1,33,39,49,57,60,False,0.0
2841,2025-03-18,4,5,12,34,36,48,True,2672962.98
2842,2025-03-20,4,8,49,51,52,55,True,5815312.89
2843,2025-03-22,1,37,39,40,43,59,True,10317021.59
2844,2025-03-25,7,20,31,54,55,58,True,26612869.46
2845,2025-03-27,10,31,40,52,54,56,True,31555392.82
2846,2025-03-29,1,12,16,17,25,57,True,38154224.06
2847,2025-04-01,3,5,22,35,53,56,True,44238200.23
2848,2025-04-03,5,14,19,29,30,54,True,51028444.89
2849,2025-04-05,13,19,25,29,31,43,False,20807011.62
2850,2025-04-08,1,2,15,26,43,50,True,25443119.55
2851,2025-04-10,5,6,17,37,43,54,True,30519446.16
2852,2025-04-12,6,22,24,49,53,56,True,37127162.24
2853,2025-04-15,4,18,23,48,53,56,True,43048510.22
2854,2025-04-19,2,13,16,31,44,55,False,19629432.02
2855,2025-04-24,12,16,24,31,51,55,False,0.0
2856,2025-04-26,3,5,10,27,38,48,True,3515044.19
2857,2025-04-29,2,18,28,38,41,50,True,6807749.9
2858,2025-05-03,8,18,27,28,48,52,True,12844483.43
2859,2025-05-06,7,8,15,17,20,51,True,32148100.21
2860,2025-05-08,2,5,17,24,38,57,True,37827652.42
2861,2025-05-10,2,21,27,46,51,53,True,45197458.72
2862,2025-05-13,2,4,14,18,22,44,True,51872800.07
2863,2025-05-15,5,23,32,34,47,56,True,59249050.47
2864,2025-05-17,5,6,15,17,31,53,True,91170754.36
2865,2025-05-20,2,25,30,39,47,51,False,0.0
2866,2025-05-22,1,12,17,19,36,60,False,0.0
2867,2025-05-24,5,9,15,24,25,60,True,3458912.41
2868,2025-05-27,10,19,22,26,38,51,True,6804650.96
2869,2025-05-29,2,10,13,40,41,53,True,26388067.09
2870,2025-05-31,6,13,15,19,32,60,True,32415897.54
2871,2025-06-03,4,19,38,43,48,55,True,38272544.85
2872,2025-06-05,8,23,32,34,35,57,True,44065911.96
2873,2025-06-07,4,5,17,27,52,56,True,51828366.02
2874,2025-06-10,4,5,9,17,49,53,True,79509843.99
2875,2025-06-12,6,15,31,38,40,49,True,88269772.11
2876,2025-06-14,9,31,32,40,45,55,True,99798879.53
2877,2025-06-17,3,5,15,37,54,57,True,110971133.93
2878,2025-06-21,15,16,43,46,47,51,False,0.0
2879,2025-06-24,11,20,29,47,52,56,True,34296841.89
2880,2025-06-26,8,14,15,33,34,54,True,38747837.27
2881,2025-06-28,11,13,16,34,35,39,True,44719365.89
2882,2025-07-01,11,15,19,23,49,51,False,0.0
2883,2025-07-03,1,40,43,56,57,60,True,2862283.8
2884,2025-07-05,5,31,34,37,52,56,True,21972823.6
2885,2025-07-08,10,25,28,36,37,56,True,26764868.86
2886,2025-07-10,2,13,19,20,55,59,True,31662783.44
2887,2025-07-12,14,29,30,50,53,57,True,38609104.58
2888,2025-07-15,3,9,15,27,39,59,False,0.0
2889,2025-07-17,13,16,36,39,40,55,True,19467800.15
2890,2025-07-19,15,16,18,32,35,54,True,24939632.94
2891,2025-07-22,19,24,26,34,35,54,True,30270815.08
2892,2025-07-24,14,24,36,44,46,54,True,35607531.86
2893,2025-07-26,10,40,41,45,48,50,True,42638467.14
2894,2025-07-29,5,21,24,25,29,49,True,67683670.18
2895,2025-07-31,9,11,44,51,52,56,True,75218509.8
2896,2025-08-02,8,9,12,16,43,53,True,86507134.73
2897,2025-08-05,1,6,24,27,28,57,False,0.0
2898,2025-08-07,14,23,30,32,38,48,True,3775323.78
2899,2025-08-09,10,22,28,42,44,51,True,32693374.71
2900,2025-08-12,33,50,54,55,59,60,True,39295966.9
